Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-08-21 00:00:00,2026-04-24 15:50:00,0.154,0.076,242.45,1,0,0,0
2009-08-07 00:00:00,2026-04-24 02:38:00,0.194,0,241.66,0.8,0,0,1
2009-01-21 00:00:00,2026-04-24 02:06:00,0.286,0.064,245.35,1.2,0,0,0
2008-11-15 00:00:00,2026-04-24 08:51:00,2.076,0.24,237.22,8.8,0,1,17
2010-08-25 00:00:00,2026-04-24 14:15:00,0.17,0,238.25,0.8,0,0,0
2008-05-30 00:00:00,2026-04-24 09:10:00,1.428,0.066,236.78,6,0,0,18
2008-07-05 00:00:00,2026-04-24 14:18:00,0.366,0.13,242.11,1.6,0,0,1
2008-10-25 00:00:00,2026-04-24 04:12:00,1.446,0.048,243.85,5.8,0,1,18
2009-11-05 00:00:00,2026-04-24 16:47:00,0.364,0.11,242.01,1.6,0,0,0
2009-02-26 00:00:00,2026-04-24 05:12:00,0.228,0,244.47,1,0,0,0
2009-07-25 00:00:00,2026-04-24 20:37:00,0.228,0.136,243.42,1,0,2,1
2008-01-15 00:00:00,2026-04-24 01:23:00,0.342,0,244.88,1.6,0,0,0
2009-12-21 00:00:00,2026-04-24 08:48:00,0.206,0,245.89,0.8,0,0,0
2008-02-02 00:00:00,2026-04-24 21:27:00,3.458,0,236.79,14.6,0,0,17
2009-02-27 00:00:00,2026-04-24 05:07:00,0.484,0.316,241.47,2.4,0,1,0
2008-12-25 00:00:00,2026-04-24 17:57:00,1.518,0.068,244.23,6.2,0,0,19
2010-06-29 00:00:00,2026-04-24 12:49:00,1.162,0.544,241.27,5.2,0,2,12
2009-05-30 00:00:00,2026-04-24 12:22:00,0.756,0.444,239.13,3.6,0,1,1
2010-11-16 00:00:00,2026-04-24 06:44:00,2.488,0.13,242.05,10.2,0,0,19
2007-05-16 00:00:00,2026-04-24 22:38:00,1.554,0.122,235.73,6.6,1,2,17
2009-01-08 00:00:00,2026-04-24 06:32:00,0.308,0.242,242.22,1.6,0,0,1
2007-08-02 00:00:00,2026-04-24 02:53:00,0.228,0,244.9,1,0,0,0
2008-03-27 00:00:00,2026-04-24 13:24:00,0.216,0,242.17,0.8,0,0,0
2007-02-19 00:00:00,2026-04-24 09:34:00,1.29,0,235.82,5.4,0,0,17
2007-10-04 00:00:00,2026-04-24 01:47:00,0.39,0.234,243.21,1.8,0,0,0
2010-04-02 00:00:00,2026-04-24 11:17:00,1.43,0.068,244.37,5.8,0,0,19
2007-08-26 00:00:00,2026-04-24 19:44:00,1.884,0.488,237.78,8.4,0,1,0
2008-08-15 00:00:00,2026-04-24 12:40:00,0.08,0,240.43,0.2,0,0,1
2008-03-21 00:00:00,2026-04-24 11:18:00,1.41,0.178,239.64,5.8,0,2,18
2008-09-03 00:00:00,2026-04-24 20:31:00,4,0,238.06,16.8,0,0,17
2008-02-04 00:00:00,2026-04-24 06:06:00,0.32,0.128,244.25,1.4,0,1,0
2010-09-24 00:00:00,2026-04-24 06:32:00,0.326,0.2,240.3,1.6,0,1,0
2010-07-04 00:00:00,2026-04-24 10:02:00,1.41,0.086,241.67,5.8,0,0,18
2007-06-30 00:00:00,2026-04-24 21:06:00,2.25,0.438,240.11,9.4,0,1,18
2009-06-29 00:00:00,2026-04-24 03:12:00,0.936,0.324,242.24,4.2,0,2,7
2007-06-08 00:00:00,2026-04-24 09:46:00,1.988,0.19,231.45,8.6,0,0,16
2007-10-04 00:00:00,2026-04-24 13:43:00,0.294,0.088,241.25,1.2,0,0,0
2007-06-20 00:00:00,2026-04-24 03:19:00,0.084,0,239.57,0.4,0,0,0
2010-05-31 00:00:00,2026-04-24 20:17:00,0.632,0,243.53,2.6,0,0,1
2009-09-13 00:00:00,2026-04-24 14:06:00,1.356,0.252,237.78,5.8,1,0,18
2010-04-06 00:00:00,2026-04-24 05:49:00,0.352,0.224,241.35,1.6,0,1,1
2010-06-28 00:00:00,2026-04-24 07:47:00,1.448,0.322,238.89,6.2,0,1,18
2009-01-23 00:00:00,2026-04-24 23:40:00,1.382,0,245.34,5.6,0,0,19
2006-12-27 00:00:00,2026-04-24 14:07:00,0.214,0,244.6,1,0,0,0
2009-09-13 00:00:00,2026-04-24 00:36:00,0.272,0.21,240.14,1.4,0,2,1
2010-01-01 00:00:00,2026-04-24 10:39:00,1.642,0,241.63,6.8,0,0,19
2009-05-27 00:00:00,2026-04-24 07:21:00,1.754,0.048,227.33,7.6,0,0,16
2006-12-22 00:00:00,2026-04-24 20:23:00,3.046,0.15,237.15,13,0,0,17
2009-03-31 00:00:00,2026-04-24 10:52:00,1.512,0.06,240.48,6.2,0,0,18
2010-03-29 00:00:00,2026-04-24 20:16:00,0.848,0,236.75,3.8,0,0,6
2008-08-07 00:00:00,2026-04-24 01:56:00,0.236,0.124,239.06,1,0,0,0
2008-04-12 00:00:00,2026-04-24 07:48:00,2.626,0.194,240.34,11,0,0,18
2009-02-11 00:00:00,2026-04-24 21:44:00,1.216,0,240.12,5,0,0,0
2008-05-19 00:00:00,2026-04-24 11:12:00,0.224,0.102,237.38,1,0,0,0
2007-10-03 00:00:00,2026-04-24 00:30:00,0.466,0.334,240.69,2.4,0,1,0
2010-07-03 00:00:00,2026-04-24 10:42:00,0.25,0,243.39,1,0,0,0
2007-03-16 00:00:00,2026-04-24 20:46:00,0.918,0,238.32,3.8,0,0,0
2006-12-29 00:00:00,2026-04-24 18:01:00,1.764,0.386,233.64,7.8,0,2,0
2007-04-20 00:00:00,2026-04-24 04:43:00,1.176,0,238.67,4.8,0,0,18
2007-04-02 00:00:00,2026-04-24 11:08:00,1.294,0,238.38,5.4,0,0,17
2009-07-09 00:00:00,2026-04-24 12:29:00,0.136,0,243.29,0.6,0,0,1
2008-06-25 00:00:00,2026-04-24 18:26:00,0.678,0.484,240.43,5.2,0,0,0
2010-04-24 00:00:00,2026-04-24 17:34:00,2.19,1.078,238.9,10.4,0,2,11
2007-07-24 00:00:00,2026-04-24 00:53:00,0.286,0.176,234.49,1.4,0,0,0
2008-06-20 00:00:00,2026-04-24 05:07:00,0.238,0.104,239.08,1,0,0,1
2010-09-14 00:00:00,2026-04-24 20:14:00,2.118,0.25,240.52,8.8,0,1,18
2008-11-15 00:00:00,2026-04-24 18:25:00,4.014,0.062,235.96,17,0,0,17
2008-06-01 00:00:00,2026-04-24 20:37:00,4.166,0.072,233.28,17.8,0,0,17
2010-09-22 00:00:00,2026-04-24 12:46:00,2.032,0.594,239.32,9,0,1,1
2008-03-15 00:00:00,2026-04-24 14:12:00,2.05,0.07,239.19,8.6,0,0,18
2008-07-28 00:00:00,2026-04-24 14:14:00,0.154,0,240.66,0.6,0,0,1
2007-06-04 00:00:00,2026-04-24 11:07:00,1.342,0.064,238.8,5.6,0,0,17
2007-09-02 00:00:00,2026-04-24 12:19:00,1.292,0,240.03,5.4,0,0,18
2007-09-04 00:00:00,2026-04-24 11:55:00,0.402,0.228,238.43,1.8,0,2,0
2008-06-15 00:00:00,2026-04-24 14:15:00,3.926,0.462,237.69,16.6,38,1,18
2008-12-26 00:00:00,2026-04-24 08:26:00,0.426,0.046,243.79,1.8,0,0,0
2010-10-05 00:00:00,2026-04-24 08:11:00,1.32,0.066,241.4,5.4,0,0,18
2008-06-03 00:00:00,2026-04-24 00:16:00,1.322,0,243.72,5.4,0,1,0
2009-08-04 00:00:00,2026-04-24 08:30:00,1.47,0.104,239.95,6,0,0,18
2007-02-09 00:00:00,2026-04-24 03:23:00,0.176,0.088,243.21,0.8,0,0,0
2007-10-19 00:00:00,2026-04-24 00:27:00,1.38,0.076,240.99,5.6,0,0,18
2007-11-24 00:00:00,2026-04-24 06:58:00,0.244,0,247.08,1,0,0,0
2010-10-19 00:00:00,2026-04-24 05:07:00,0.432,0.224,244.9,2,0,1,1
2008-08-10 00:00:00,2026-04-24 20:28:00,2.984,0.1,239.66,12.4,0,0,18
2009-06-29 00:00:00,2026-04-24 06:58:00,0.454,0.346,240.71,2.4,0,1,1
2008-12-31 00:00:00,2026-04-24 11:52:00,2.106,0.39,245.95,8.6,0,1,18
2009-05-09 00:00:00,2026-04-24 12:47:00,1.71,0.464,238.49,7.4,0,2,18
2007-01-14 00:00:00,2026-04-24 00:50:00,4.064,0.08,236.15,17.4,0,0,0
2010-05-01 00:00:00,2026-04-24 19:41:00,1.502,0.058,242.31,6.2,0,0,1
2008-01-30 00:00:00,2026-04-24 21:40:00,0.476,0.068,237.77,2,0,2,0
2007-09-21 00:00:00,2026-04-24 19:57:00,3.056,0.154,232.79,13.6,32,1,0
2009-09-14 00:00:00,2026-04-24 20:02:00,2.126,0.07,238.48,8.8,0,0,18
2010-02-17 00:00:00,2026-04-24 19:16:00,1.452,0.122,237.8,6.2,0,0,0
2010-07-15 00:00:00,2026-04-24 06:49:00,0.656,0,242.02,2.6,0,0,1
2009-02-11 00:00:00,2026-04-24 21:58:00,1.482,0,241.55,6.2,0,0,1
2009-06-30 00:00:00,2026-04-24 22:19:00,0.448,0,242.65,1.8,0,0,1
2010-04-28 00:00:00,2026-04-24 01:23:00,0.408,0.198,242.21,1.8,0,0,0
2008-06-21 00:00:00,2026-04-24 10:59:00,0.29,0.104,237.85,1.2,0,0,1
2010-02-27 00:00:00,2026-04-24 12:26:00,2.008,0,240.29,8.6,0,0,18
2007-02-01 00:00:00,2026-04-24 12:53:00,0.448,0.122,241.46,1.8,0,0,0
2008-08-23 00:00:00,2026-04-24 08:10:00,0.256,0.252,239.7,1.4,0,0,1
2007-01-04 00:00:00,2026-04-24 20:56:00,4.246,0.182,235.37,18,0,5,17
2007-03-12 00:00:00,2026-04-24 14:48:00,0.408,0.25,244.15,2,0,0,0
2007-10-08 00:00:00,2026-04-24 21:21:00,0.214,0.118,233.52,1,0,1,0
2008-01-06 00:00:00,2026-04-24 03:41:00,0.336,0.256,242.84,1.6,0,1,0
2007-05-01 00:00:00,2026-04-24 05:58:00,2.452,0.17,243.73,10,0,0,0
2008-06-08 00:00:00,2026-04-24 08:43:00,0.232,0.248,242.47,1.4,0,1,1
2009-06-03 00:00:00,2026-04-24 18:48:00,0.67,0.048,236.69,2.8,0,0,0
2009-01-16 00:00:00,2026-04-24 17:04:00,2.786,0.172,240.2,11.6,0,2,17
2010-01-07 00:00:00,2026-04-24 08:51:00,0.348,0.166,238.09,1.6,0,2,0
2007-03-18 00:00:00,2026-04-24 20:01:00,0.964,0.046,235.74,4,0,0,0
2010-06-10 00:00:00,2026-04-24 02:02:00,0.412,0.204,243.91,1.8,0,1,1
2009-07-18 00:00:00,2026-04-24 10:39:00,0.376,0.082,240.42,1.6,0,0,1
2009-09-04 00:00:00,2026-04-24 19:15:00,4.414,0.48,238.56,18.6,38,0,20
2007-07-27 00:00:00,2026-04-24 07:26:00,1.854,0.052,234.07,7.8,0,0,16
2009-08-02 00:00:00,2026-04-24 03:04:00,1.364,0.046,246.27,5.6,0,0,19
2010-04-28 00:00:00,2026-04-24 14:39:00,0.368,0.15,243.75,1.6,0,0,0
2010-01-31 00:00:00,2026-04-24 06:24:00,1.346,0,244.98,5.4,0,0,19
2008-07-27 00:00:00,2026-04-24 08:12:00,0.218,0.08,238.24,1,0,0,1
2007-11-12 00:00:00,2026-04-24 01:33:00,0.29,0.068,242.49,1.2,0,0,0
2010-06-18 00:00:00,2026-04-24 10:37:00,1.284,0.05,238.42,5.4,0,0,18
2008-12-21 00:00:00,2026-04-24 02:55:00,0.232,0.046,247.04,1,0,0,0
2006-12-17 00:00:00,2026-04-24 23:07:00,0.564,0.278,245.9,2.4,0,0,0
2010-01-15 00:00:00,2026-04-24 08:00:00,1.98,0.28,241.51,8.2,0,0,25
2010-09-29 00:00:00,2026-04-24 03:15:00,0.374,0.134,243.72,1.6,0,2,1
2008-05-27 00:00:00,2026-04-24 09:57:00,1.474,0.092,234.85,6.4,0,0,17
2007-03-27 00:00:00,2026-04-24 15:18:00,0.23,0,246.93,1,0,0,0
2007-01-31 00:00:00,2026-04-24 02:05:00,0.328,0.14,243.39,1.4,0,1,0
2009-05-06 00:00:00,2026-04-24 21:33:00,0.602,0.092,240.9,2.4,0,0,1
2007-07-09 00:00:00,2026-04-24 21:12:00,2,0.156,235.56,8.4,1,0,17
2007-02-19 00:00:00,2026-04-24 07:51:00,1.83,0.1,236.74,7.6,0,2,17
2009-05-28 00:00:00,2026-04-24 14:02:00,0.278,0,225.74,1.2,0,0,1
2007-04-06 00:00:00,2026-04-24 12:31:00,0.362,0.218,235.47,1.8,0,1,0
2009-05-27 00:00:00,2026-04-24 19:29:00,0.512,0.206,230.47,2.4,0,0,0
2009-01-15 00:00:00,2026-04-24 10:32:00,1.27,0.062,240.52,5.2,0,0,18
2008-06-05 00:00:00,2026-04-24 08:38:00,1.452,0.2,238.6,6,0,0,18
2007-10-12 00:00:00,2026-04-24 00:52:00,0.216,0,244.23,0.8,0,0,0
2008-04-15 00:00:00,2026-04-24 20:39:00,2.034,0.064,238.02,8.6,0,1,18
2009-10-23 00:00:00,2026-04-24 17:04:00,0.364,0.098,241.21,1.6,0,0,1
2007-02-17 00:00:00,2026-04-24 19:24:00,2.96,0.116,234.52,12.6,0,0,16
2008-03-09 00:00:00,2026-04-24 14:17:00,2.018,0.078,238.56,8.4,0,0,29
2007-08-25 00:00:00,2026-04-24 13:22:00,2.06,0.562,237.42,9,0,0,0
2007-04-08 00:00:00,2026-04-24 12:02:00,1.568,0.124,234.07,6.8,0,0,17
2007-12-01 00:00:00,2026-04-24 10:18:00,1.324,0.076,237.58,5.6,0,0,17
2009-11-18 00:00:00,2026-04-24 18:14:00,3.706,0.326,237.26,16,0,22,18
2009-05-21 00:00:00,2026-04-24 16:03:00,1.594,0.21,241.04,6.6,0,3,19
2007-02-19 00:00:00,2026-04-24 22:39:00,2.53,0,241.23,10.4,0,0,18
2009-03-25 00:00:00,2026-04-24 19:50:00,2.342,0.09,239.51,9.8,0,0,17
2008-12-01 00:00:00,2026-04-24 14:11:00,0.486,0.098,243.03,2.2,0,0,0
2008-06-02 00:00:00,2026-04-24 03:04:00,0.25,0,244.94,1,0,0,0
2007-12-16 00:00:00,2026-04-24 09:40:00,1.348,0.046,243.31,5.4,0,0,0
2009-01-11 00:00:00,2026-04-24 00:59:00,0.828,0.152,241.74,3.4,0,0,11
2007-12-18 00:00:00,2026-04-24 21:04:00,4.658,0.34,239.16,19.4,0,2,18
2008-06-14 00:00:00,2026-04-24 04:13:00,0.25,0.13,239.42,1.2,0,0,0
2008-01-16 00:00:00,2026-04-24 14:08:00,2.888,0.356,240.02,12,0,18,17
2008-03-26 00:00:00,2026-04-24 06:48:00,3.658,0.082,242,15.4,0,0,18
2009-04-18 00:00:00,2026-04-24 19:16:00,1.708,0.058,236.53,7.2,0,0,18
2010-09-21 00:00:00,2026-04-24 01:57:00,0.164,0.058,240.01,0.8,0,0,0
2007-02-08 00:00:00,2026-04-24 14:29:00,1.19,0.098,231.52,5,0,0,17
2010-11-20 00:00:00,2026-04-24 22:37:00,1.398,0.114,240.41,5.8,0,0,0
2009-10-13 00:00:00,2026-04-24 03:33:00,0.33,0.102,241.9,1.4,0,0,0
2009-12-18 00:00:00,2026-04-24 02:32:00,0.322,0.098,247.39,1.4,0,0,1
2008-02-20 00:00:00,2026-04-24 05:37:00,1.488,0.19,242.67,6,0,0,18
2009-10-19 00:00:00,2026-04-24 13:58:00,0.306,0.08,240.85,1.2,0,1,1
2008-05-30 00:00:00,2026-04-24 15:36:00,0.346,0,241.45,1.6,0,0,0
2010-04-20 00:00:00,2026-04-24 23:49:00,0.43,0.236,244.46,2,0,1,1
2008-05-20 00:00:00,2026-04-24 05:41:00,0.162,0,241.93,0.6,0,0,1
2008-07-27 00:00:00,2026-04-24 10:01:00,1.508,0.086,236.61,6.4,0,0,18
2007-04-21 00:00:00,2026-04-24 15:44:00,1.212,0,241.18,5,0,0,18
2007-11-22 00:00:00,2026-04-24 00:32:00,0.222,0,244.07,1,0,0,0
2010-09-09 00:00:00,2026-04-24 01:43:00,0.256,0.07,242.25,1,0,0,0
2006-12-17 00:00:00,2026-04-24 19:05:00,3.528,0.436,233.77,15.2,0,0,17
2009-02-25 00:00:00,2026-04-24 10:27:00,1.596,0.094,238.07,6.6,0,0,17
2008-01-26 00:00:00,2026-04-24 15:48:00,1.896,0,240.84,7.8,0,0,18
2008-06-16 00:00:00,2026-04-24 23:00:00,0.628,0.282,243.13,2.8,1,0,0
2010-04-10 00:00:00,2026-04-24 03:20:00,0.796,0.05,241.67,3.2,0,1,1
2007-10-24 00:00:00,2026-04-24 14:32:00,0.412,0.104,244.57,1.8,1,0,0
2009-04-27 00:00:00,2026-04-24 02:59:00,0.31,0,242.42,1.4,0,0,0
2008-08-05 00:00:00,2026-04-24 16:54:00,0.456,0.196,241.2,2,0,0,1
2008-11-24 00:00:00,2026-04-24 22:23:00,1.964,0.1,242.07,8,1,0,0
2008-07-09 00:00:00,2026-04-24 02:34:00,0.966,0.344,238.85,4.2,0,1,11
2010-03-29 00:00:00,2026-04-24 00:30:00,0.456,0.206,244.21,2.2,0,0,0
2007-05-04 00:00:00,2026-04-24 19:05:00,0.542,0.082,242.54,2.4,0,0,0
2010-09-19 00:00:00,2026-04-24 07:34:00,0.422,0.084,241.12,2.6,0,0,0
2009-11-25 00:00:00,2026-04-24 01:34:00,0.238,0,240.92,1,0,0,1
2009-09-29 00:00:00,2026-04-24 16:03:00,0.472,0,242.35,2,0,0,1
2010-07-22 00:00:00,2026-04-24 16:47:00,0.248,0.104,241.71,1,0,1,1
2009-08-03 00:00:00,2026-04-24 06:03:00,0.318,0.096,244.25,1.4,0,0,0
2010-03-13 00:00:00,2026-04-24 03:48:00,0.316,0.12,243.71,1.4,0,1,1
2010-08-13 00:00:00,2026-04-24 08:54:00,0.158,0,242.54,0.6,0,0,1
2010-08-01 00:00:00,2026-04-24 16:58:00,1.99,0.098,242.01,8.2,0,0,19
2008-05-23 00:00:00,2026-04-24 23:37:00,0.592,0.142,241.74,2.4,0,1,0
2009-09-26 00:00:00,2026-04-24 06:55:00,2.612,0,240.09,10.8,0,0,18
2007-05-11 00:00:00,2026-04-24 19:41:00,2.476,0.228,232.25,10.6,0,0,16
2007-06-24 00:00:00,2026-04-24 01:52:00,0.306,0.248,241.93,1.6,0,1,0
2009-04-20 00:00:00,2026-04-24 12:36:00,1.432,0.102,242.13,5.8,0,0,19
2010-06-01 00:00:00,2026-04-24 20:34:00,5.288,0,239.55,22,39,0,18
2009-01-13 00:00:00,2026-04-24 09:03:00,1.66,0.052,242.69,6.8,1,0,18
2010-05-13 00:00:00,2026-04-24 07:37:00,0.348,0.094,242.23,1.4,0,0,0
2009-07-18 00:00:00,2026-04-24 19:34:00,1.702,0.196,240.65,7,0,1,19
2008-02-24 00:00:00,2026-04-24 19:09:00,1.234,0,235.84,5.2,0,0,17
2009-07-08 00:00:00,2026-04-24 22:48:00,0.136,0,241.27,0.6,0,0,1
2008-04-01 00:00:00,2026-04-24 11:11:00,1.87,0.088,238.63,7.8,0,0,17
2007-09-13 00:00:00,2026-04-24 11:45:00,0.186,0.068,238.3,0.8,0,0,0
2008-11-21 00:00:00,2026-04-24 11:19:00,1.442,0.056,239.26,6,0,0,17
2009-07-03 00:00:00,2026-04-24 18:08:00,2.762,0.218,239.26,11.6,0,6,18
2007-11-11 00:00:00,2026-04-24 02:09:00,0.432,0,244.25,1.8,1,0,0
2008-08-11 00:00:00,2026-04-24 23:35:00,4.136,0.066,239.73,17.2,38,1,17
2008-12-03 00:00:00,2026-04-24 00:43:00,1.392,0.096,241.97,5.6,0,0,17
2009-08-26 00:00:00,2026-04-24 04:00:00,0.154,0,241.03,0.6,0,0,1
2008-01-25 00:00:00,2026-04-24 00:33:00,1.354,0.082,244.01,5.6,0,0,0
2009-08-01 00:00:00,2026-04-24 17:51:00,0.272,0,244.46,1.2,0,0,0
2008-05-15 00:00:00,2026-04-24 12:23:00,0.468,0.35,241.21,2.4,0,1,0
2007-10-18 00:00:00,2026-04-24 00:02:00,0.368,0.062,243.63,1.6,0,0,0
2009-10-24 00:00:00,2026-04-24 12:21:00,4.638,0.498,236.36,19.6,38,1,18
2009-03-29 00:00:00,2026-04-24 14:50:00,3.38,0.296,244.11,14,1,29,18
2009-04-19 00:00:00,2026-04-24 06:49:00,0.486,0.222,245.76,2.2,0,0,1
2008-07-04 00:00:00,2026-04-24 09:27:00,1.378,0,240.5,5.6,0,0,18
2010-03-09 00:00:00,2026-04-24 18:04:00,0.352,0.198,242.89,1.6,0,0,1
2007-10-12 00:00:00,2026-04-24 09:42:00,1.448,0,236.1,6.2,0,0,17
2009-10-19 00:00:00,2026-04-24 22:28:00,1.756,0,242.77,7.6,0,0,11
2009-11-14 00:00:00,2026-04-24 03:18:00,0.338,0.09,243.26,1.4,0,0,1
2007-09-22 00:00:00,2026-04-24 21:57:00,2.41,0.18,239.05,10,0,1,0
2008-02-14 00:00:00,2026-04-24 11:53:00,1.294,0,239.22,5.4,0,0,18
2009-10-28 00:00:00,2026-04-24 17:39:00,0.38,0.208,242.96,1.8,0,0,0
2007-02-20 00:00:00,2026-04-24 23:04:00,2.74,0.196,241.03,11.4,0,38,0
2010-03-31 00:00:00,2026-04-24 04:01:00,0.332,0.126,243.84,1.4,0,0,1
2008-03-03 00:00:00,2026-04-24 01:11:00,0.606,0.104,240.71,2.4,0,0,0
2007-10-13 00:00:00,2026-04-24 22:32:00,2.726,0.092,238.31,11.4,0,1,0
2007-03-28 00:00:00,2026-04-24 18:04:00,0.374,0,243.47,1.6,0,0,0
2010-04-29 00:00:00,2026-04-24 15:39:00,0.366,0.136,243.39,1.6,0,0,1
2010-09-08 00:00:00,2026-04-24 17:53:00,0.234,0.088,240.31,1,0,0,1
2010-04-18 00:00:00,2026-04-24 17:35:00,0.402,0.05,239.35,1.6,0,0,1
2008-01-19 00:00:00,2026-04-24 13:18:00,4.034,0.406,236.56,17.8,20,19,17
2009-04-07 00:00:00,2026-04-24 16:40:00,0.732,0.498,240.42,3.6,1,1,0
2010-08-09 00:00:00,2026-04-24 19:40:00,0.512,0.072,241.46,2.2,0,0,1
2010-03-26 00:00:00,2026-04-24 07:25:00,1.568,0.104,241.67,6.4,1,1,19
2007-11-12 00:00:00,2026-04-24 02:03:00,0.218,0,245.58,0.8,0,0,0
2007-09-23 00:00:00,2026-04-24 15:00:00,0.37,0.356,239.51,2,0,1,0
2010-08-31 00:00:00,2026-04-24 00:44:00,0.296,0.07,243.4,1.4,0,0,1
2007-04-03 00:00:00,2026-04-24 22:37:00,1.542,0.308,240.58,6.4,0,1,18
2008-09-04 00:00:00,2026-04-24 04:02:00,0.358,0.124,245.16,1.4,0,0,1
2008-11-03 00:00:00,2026-04-24 15:57:00,0.262,0,244.38,1.2,0,1,0
2009-12-02 00:00:00,2026-04-24 04:40:00,0.332,0.132,249.23,1.4,0,0,0
2008-03-11 00:00:00,2026-04-24 03:11:00,0.502,0.054,244.25,2.4,0,0,0
2009-11-18 00:00:00,2026-04-24 18:24:00,3.098,0.332,239.66,13.2,0,16,1
2007-11-20 00:00:00,2026-04-24 12:05:00,1.546,0.076,238.27,6.4,0,2,17
2009-11-26 00:00:00,2026-04-24 04:55:00,0.322,0.116,241.18,1.4,0,0,1
2010-06-05 00:00:00,2026-04-24 07:18:00,0.606,0.166,238.72,2.6,0,0,1
2008-03-26 00:00:00,2026-04-24 16:07:00,0.23,0.046,246.74,1,0,0,0
2009-08-21 00:00:00,2026-04-24 22:41:00,0.918,0.128,241.41,3.8,1,0,0
2008-03-31 00:00:00,2026-04-24 20:45:00,1.894,0.162,233.55,8.2,1,0,0
2008-05-20 00:00:00,2026-04-24 03:21:00,0.266,0.138,243.84,1.2,0,0,1
2010-08-28 00:00:00,2026-04-24 20:48:00,0.268,0.084,243.24,1.2,0,1,0
2010-05-22 00:00:00,2026-04-24 09:07:00,4.014,0.05,237.23,16.8,37,7,17
2009-02-23 00:00:00,2026-04-24 03:20:00,1.282,0,242.57,5.2,0,0,0
2009-12-06 00:00:00,2026-04-24 05:28:00,0.388,0.082,241.64,1.6,0,0,0
2009-02-25 00:00:00,2026-04-24 10:14:00,0.576,0.194,235.29,2.6,0,0,0
2008-08-06 00:00:00,2026-04-24 15:07:00,1.516,0,242.2,6.4,1,0,19
2009-04-24 00:00:00,2026-04-24 21:16:00,0.472,0.116,241.3,2,0,1,0
2007-07-16 00:00:00,2026-04-24 17:36:00,0.222,0.108,237.59,1,0,0,0
2009-10-22 00:00:00,2026-04-24 17:03:00,0.406,0.212,243.41,1.8,0,0,1
2007-01-20 00:00:00,2026-04-24 07:53:00,1.13,0.096,239.85,4.6,0,0,0
2009-08-19 00:00:00,2026-04-24 23:27:00,0.356,0.256,243.34,1.8,0,2,0
2007-05-24 00:00:00,2026-04-24 08:29:00,1.276,0,232.08,5.4,1,0,16
2007-07-04 00:00:00,2026-04-24 00:15:00,1.06,0.126,243.75,4.4,0,0,0
2008-07-14 00:00:00,2026-04-24 02:37:00,0.298,0.208,240.84,1.4,0,1,1
2009-06-27 00:00:00,2026-04-24 15:40:00,0.348,0.132,242.32,1.6,0,0,1
2008-01-06 00:00:00,2026-04-24 12:34:00,1.756,0.218,239.46,7.4,0,0,18
2010-10-30 00:00:00,2026-04-24 12:15:00,1.528,0.05,243.21,6.2,0,0,19
2007-01-12 00:00:00,2026-04-24 12:33:00,1.926,0.478,240.02,8.2,1,0,18
2009-05-07 00:00:00,2026-04-24 07:51:00,0.274,0.14,241.86,1.2,0,0,1
2009-04-09 00:00:00,2026-04-24 20:54:00,1.554,0.17,242.21,6.4,0,1,0
2008-05-22 00:00:00,2026-04-24 17:31:00,0.156,0,240.1,0.6,0,0,0
2009-04-19 00:00:00,2026-04-24 03:05:00,0.468,0.218,245.23,2,0,0,0
2010-01-10 00:00:00,2026-04-24 09:40:00,0.41,0.174,241.84,1.8,0,0,1
2007-06-23 00:00:00,2026-04-24 13:40:00,0.192,0.102,241.83,0.8,0,0,0
2008-07-13 00:00:00,2026-04-24 02:20:00,0.25,0.11,241.49,1.2,0,1,1
2008-01-09 00:00:00,2026-04-24 21:16:00,1.27,0.094,238.34,5.2,0,0,0
2008-03-24 00:00:00,2026-04-24 20:18:00,1.922,0.274,244.26,8,0,1,0
2007-08-05 00:00:00,2026-04-24 08:52:00,2.48,0.068,232.52,11.8,0,0,0
2008-11-19 00:00:00,2026-04-24 12:32:00,0.588,0.148,242.95,2.6,0,1,0
2007-08-31 00:00:00,2026-04-24 16:40:00,0.482,0,243.03,2,0,0,0
2007-09-17 00:00:00,2026-04-24 00:17:00,0.286,0.2,241.85,1.4,0,0,0
2009-09-09 00:00:00,2026-04-24 07:03:00,1.382,0.09,237.86,5.8,0,0,18
2009-12-24 00:00:00,2026-04-24 20:07:00,6.458,0.136,239.92,27,70,0,18
2009-01-06 00:00:00,2026-04-24 14:06:00,1.58,0.198,236.9,6.8,1,0,18
2010-09-07 00:00:00,2026-04-24 04:13:00,0.37,0.092,240.65,1.6,0,0,0
2010-07-23 00:00:00,2026-04-24 04:32:00,0.382,0.21,239.51,1.8,1,2,0
2008-10-16 00:00:00,2026-04-24 11:36:00,1.822,0.064,239.52,7.6,0,0,18
2007-12-01 00:00:00,2026-04-24 18:23:00,2.734,0.122,238.34,11.4,0,0,18
2007-10-03 00:00:00,2026-04-24 12:49:00,1.852,0.566,238.82,8,1,0,17
2008-05-23 00:00:00,2026-04-24 21:39:00,0.876,0.098,236.44,3.8,0,0,1
2009-11-19 00:00:00,2026-04-24 06:22:00,0.424,0.1,241.88,1.8,0,0,1
2007-12-21 00:00:00,2026-04-24 08:36:00,2.29,0.108,238.87,9.6,1,0,17
